"author","title","doi","journal","year","pages","volume","number","abstract","record_id","isbn","label","source","doi_clean"
"van der Moeren N.Zwart V. F.Goderski G.Rijkers G. T.Bijllaardt W.Veenemans J.Kluytmans J. A. J. W.Pas S. D.Meijer A.Verweij J. J.Murk J. L. A. N.Stohr J.
J. J. M.","Performance of the Diasorin SARS-CoV-2 antigen detection assay on the LIAISON XL","https://doi.org/10.1016/j.jcv.2021.104909","",NA,NA,NA,NA,NA,"sr2_original_360",NA,"original_ca_exclude","original","10.1016/j.jcv.2021.104909"
"Vaquer AndreuAlba-Patiño AlejandraAdrover-Jaume CristinaRussell Steven M.Aranda MaríaBorges MarcioMena JoanaCastillo Alberto DelSocias AntoniaMartín LuisaArellano María MagdalenaAgudo MiguelGonzalez- Freire MartaBesalduch ManuelaClemente AntonioBarón Enriquede la Rica Roberto","Nanoparticle Transfer Biosensors for the Non-Invasive Detection of SARS-CoV-2 Antigens Trapped in Surgical Face Masks","https://doi.org/10.1016/j.snb.2021.130347","",NA,NA,NA,NA,NA,"sr2_original_362",NA,"original_ca_exclude","original","10.1016/j.snb.2021.130347"
"Veyrenche NicolasBolloré KarinePisoni AmandineBedin Anne-SophieMondain Anne-MarieDucos JacquesSegondy MichelMontes BrigittePastor PatrickMorquin DavidMakinson AlainLe Moing VincentVan de Perre PhilippeFoulongne VincentTuaillon
Edouard","Diagnosis value of SARS-CoV-2 antigen/antibody combined testing using rapid diagnostic tests at hospital admission","https://doi.org/10.1002/jmv.26855","",NA,NA,NA,NA,NA,"sr2_original_363",NA,"original_ca_exclude","original","10.1002/jmv.26855"
"Yamamoto K.Nagashima M.Yoshida I.Sadamasu K.Kurokawa M.Nagashima M.Kinoshita N.Maeda K.Takasaki J.Teruya K.Ohmagari N.","Does the SARS-CoV-2 rapid antigen test result correlate with the viral culture result?","https://doi.org/10.1016/j.jiac.2021.05.006","",NA,NA,NA,NA,NA,"sr2_original_364",NA,"original_ca_exclude","original","10.1016/j.jiac.2021.05.006"
"Yamamoto KeiSuzuki MichiyoYamada GenSudo TsutomuNomoto HidetoshiKinoshita NorikoNakamura KeijiTsujimoto YoshieKusaba YusakuMorita ChieMoriya AtaruMaeda KenjiYagi ShintaroKimura MotoiOhmagari Norio","Utility of the antigen test for coronavirus disease 2019: Factors influencing the prediction of the possibility of disease transmission","https://doi.org/10.1016/j.ijid.2020.12.079","",NA,NA,NA,NA,NA,"sr2_original_365",NA,"original_ca_exclude","original","10.1016/j.ijid.2020.12.079"
"Yokota IsaoShane Peter Y.Okada KazufumiUnoki YokoYang YichiIwasaki SumioFujisawa ShinichiNishida MutsumiTeshima Takanori","A novel strategy for SARS-CoV-2 mass screening with quantitative antigen testing of saliva: a diagnostic accuracy study","https://doi.org/10.1016/S2666-5247(21)00092-6","",NA,NA,NA,NA,NA,"sr2_original_366",NA,"original_ca_exclude","original","10.1016/S2666-5247(21)00092-6"
"Zacharias MartinStangl VerenaThüringer AndreaLoibner MartinaWurm PhilippWolfgruber StellaZatloukal KurtKashofer KarlGorkiewicz Gregor","Rapid Antigen Test for Postmortem Evaluation of SARS-CoV-2 Carriage","https://doi.org/10.3201%2Feid2706.210226","",NA,NA,NA,NA,NA,"sr2_original_367",NA,"original_ca_exclude","original",NA
"Zhang C.Zhou L.Du K.Zhang Y.Wang J.Chen L.Lyu Y.Li J.Liu H.Huo J.Li F.Wang J.Sang P.Lin S.Xiao Y.Zhang K.He K.","Foundation and Clinical Evaluation of a New Method for Detecting SARS-CoV-2 Antigen by Fluorescent Microsphere Immunochromatography","https://doi.org/10.3389/fcimb.2020.553837","",NA,NA,NA,NA,NA,"sr2_original_368",NA,"original_ca_exclude","original","10.3389/fcimb.2020.553837"
"Koeleman J. G. M.Brand H.de Man S. J.Ong D. S. Y.","Clinical evaluation of rapid point-of-care antigen tests for diagnosis of SARS-CoV-2 infection","https://doi.org/10.1007/s10096-021-04274-7","",NA,NA,NA,NA,NA,"sr2_original_369",NA,"original_ca_exclude","original","10.1007/s10096-021-04274-7"
"Seynaeve Y.Heylen J.Fontaine C.Maclot F.Meex C.Diep A. N.Donneau
A. F.Hayette M. P.Descy J.","Evaluation of Two Rapid Antigenic Tests for the Detection of SARS-CoV-2 in Nasopharyngeal Swabs","https://doi.org/10.3390/jcm10132774","",NA,NA,NA,NA,NA,"sr2_original_370",NA,"original_ca_exclude","original","10.3390/jcm10132774"
"Corman V. M.Haage V. C.Bleicker T.Schmidt M. L.Mühlemann B.Zuchowski M.Jo W. K.Tscheak P.Möncke-Buchner E.Müller M. A.Krumbholz A.Drexler J. F.Drosten C.","Comparison of seven commercial SARS-CoV-2 rapid point-of-care antigen tests: a single-centre laboratory evaluation study","https://doi.org/10.1016/S2666-5247(21)00056-2","",NA,NA,NA,NA,NA,"sr2_original_371",NA,"original_ca_exclude","original","10.1016/S2666-5247(21)00056-2"
"Y. Akashi; Y. Kiyasu; Y. Takeuchi; D. Kato; M. Kuwahara; S. Muramatsu; A. Ueda; S. Notake; K. Nakamura; H.
Ishikawa; H. Suzuki","Evaluation and clinical implications of the time to a positive results of antigen testing for SARS-CoV-2","https://doi.org/10.1016/j.jiac.2021.10.026","",NA,NA,NA,NA,NA,"sr2_original_372",NA,"original_ca_exclude","original","10.1016/j.jiac.2021.10.026"
"J. Andreani; J. Lupo; R. Germi; C. Laugier; M. Roccon; S. Larrat; P. Morand; B. Nemoz","Evaluation of six commercial SARS-CoV-2 rapid antigen tests in nasopharyngeal swabs: Better knowledge for better patient management?","https://doi.org/10.1016/j.jcv.2021.104947","",NA,NA,NA,NA,NA,"sr2_original_373",NA,"original_ca_exclude","original","10.1016/j.jcv.2021.104947"
"C. Barrera-Avalos; R. Luraschi; E. Vallejos-Vidal; A. Mella-Torres; F. Hernández; M. Figueroa; C. Rioseco;
D. Valdés; M. Imarai; C. Acuña-
Castillo; F. E. Reyes-López; A. M. Sandino","The Rapid Antigen Detection Test for SARS-CoV-2 Underestimates the Identification of COVID-19 Positive Cases and Compromises the Diagnosis of the SARS-CoV-2 (K417N/T, E484K, and N501Y) Variants","https://doi.org/10.3389/fpubh.2021.780801","",NA,NA,NA,NA,NA,"sr2_original_374",NA,"original_ca_exclude","original","10.3389/fpubh.2021.780801"
"J. L. Bayart; J. Degosserie; J. Favresse; C. Gillot; M. Didembourg; H.
P. Djokoto; V. Verbelen; G. Roussel;
C. Maschietto; F. Mullier; J. M. Dogné;
J. Douxfils","Analytical Sensitivity of Six SARS-CoV-2 Rapid Antigen Tests for Omicron Versus Delta Variant","https://doi.org/10.3390/v14040654","",NA,NA,NA,NA,NA,"sr2_original_375",NA,"original_ca_exclude","original","10.3390/v14040654"
"J. Beaumont; M. M. Nargesi; S. Smith;
D. Harte; E. Smit; J. Ussher; G. McAuliffe","Sensitivity and potential utility of SARS-CoV-2 rapid antigen and nucleic acid amplification tests in the context of an elimination approach","PMID: 34855731","",NA,NA,NA,NA,NA,"sr2_original_376",NA,"original_ca_exclude","original",NA
"R. Y. T. Chiu; N. Kojima; G. L. Mosley;
K. K. Cheng; D. Y. Pereira; M. Brobeck; T. L. Chan; J. S. Zee; H. Kittur; C. Y. T. Chung; E. Tsang; K. Maran; R. W. Yung; A. C. Leung; R. H.
Siu; J. P. Ng; T. H. Choi; M. W. Fung;
W. S. Chan; H. Y. Lam; K. H. Lee; S.
Parkin; F. C. Chao; S. K. Ho; D. R. Marshak; E. S. Ma; J. D. Klausner","Evaluation of the INDICAID COVID-19 Rapid Antigen Test in Symptomatic Populations and Asymptomatic Community Testing","https://doi.org/10.1128/spectrum.00342-21","",NA,NA,NA,NA,NA,"sr2_original_377",NA,"original_ca_exclude","original","10.1128/spectrum.00342-21"
"J. Christoph; F. Kirvina; S. Tavion; W. Dashaunette; M. Keith; C. Donaldson;
m. indira","EVALUATION OF THE PANBIO SARS-COV-2 RAPID ANTIGEN DETECTION TEST IN THE BAHAMAS","https://doi.org/10.1101/2021.07.13.21260402","",NA,NA,NA,NA,NA,"sr2_original_378",NA,"original_ca_exclude","original","10.1101/2021.07.13.21260402"
"V. R. Francis; M. A. R. V. Muthugala","Field evaluation of a commercially available COVID-19 rapid antigen test kit","https://doi.org/10.1371/journal.pone.0262399","",NA,NA,NA,NA,NA,"sr2_original_379",NA,"original_ca_exclude","original","10.4038/sljid.v11i1.8356"
"M. R. K. A. R. S. A. V. T. Gunell","Clinical evaluation of an automated, rapid mariPOC® antigen test in screening of symptomatics and asymptomatics for SARS-CoV-2 infections (preprint)","https://doi.org/10.1002/jmv.28189","",NA,NA,NA,NA,NA,"sr2_original_380",NA,"original_ca_exclude","original","10.1002/jmv.28189"
"M. Ifko; M. Skvarc","Use of Immunochromatographic SARS-CoV-2 Antigen Testing in Eight Long-Term Care Facilities for the Elderly","https://doi.org/10.3390/healthcare9070868","",NA,NA,NA,NA,NA,"sr2_original_381",NA,"original_ca_exclude","original","10.3390/healthcare9070868"
"S. N. K. Iyaloo; C. Douglas; N. Emmy- Else; N.-P. Victoria; G.-o. Nathalia; F. Ndahafa; N. Pentikainen; S. Andreas;
R. Gerhard van; S. Ferlin; H. Lindile; N.
Pendapala; N.-O. Ifeoma; C. Francis;
B. Sirak Hailu; T. Kapena","Laboratory and field evaluation of the STANDARD Q and PanbioTM SARS-CoV-2 antigen rapid test in Namibia using nasopharyngeal samples","https://doi.org/10.1371/journal.pone.0269329","",NA,NA,NA,NA,NA,"sr2_original_382",NA,"original_ca_exclude","original","10.1371/journal.pone.0269329"
"M. N. A. Kalil; W. Yusof; N. Ahmed; M.
H. Fauzi; M. A. A. Bakar; A. S. Sjahid;
R. Hassan; C. Yean Yean","Performance Validation of COVID-19 Self-Conduct Buccal and Nasal Swabs RTK- Antigen Diagnostic Kit","https://doi.org/10.3390/diagnostics11122245","",NA,NA,NA,NA,NA,"sr2_original_383",NA,"original_ca_exclude","original","10.3390/diagnostics11122245"
"J. K. E. C. S.-Y. L. Y.-H. J. S. L. K. H.
E. V. B. H. J.-H. H. J.-H. K. N. S. M.-K.
K. H.-. Kwon","Bean Extract-Based Gargle as Promising Tool for Efficient Diagnosis of COVID-19 at Early Stage Using Rapid Antigen Tests: A Clinical, Prospective, Diagnostic Sensitivity Study","https://doi.org/10.2139/ssrn.3895641","",NA,NA,NA,NA,NA,"sr2_original_384",NA,"original_ca_exclude","original","10.2139/ssrn.3895641"
"S. Lee; K. Widyasari; H. R. Yang; J. Jang; T. Kang; S. Kim","Evaluation of the Diagnostic Accuracy of Nasal Cavity and Nasopharyngeal Swab Specimens for SARS-CoV-2 Detection via Rapid Antigen Test according to Specimen Collection Timing and Viral Load","https://doi.org/10.3390/diagnostics12030710","",NA,NA,NA,NA,NA,"sr2_original_385",NA,"original_ca_exclude","original","10.3390/diagnostics12030710"
"C. Leli; L. Di Matteo; F. Gotta; E. Cornaglia; D. Vay; I. Megna; R. E. Pensato; R. Boverio; A. Rocchetti","Performance of a SARS-CoV-2 antigen rapid immunoassay in patients admitted to the emergency department","https://doi.org/10.1016/j.ijid.2021.07.043","",NA,NA,NA,NA,NA,"sr2_original_386",NA,"original_ca_exclude","original","10.1016/j.ijid.2021.07.043"
"Y. K. Lim; O. J. Kweon; H. R. Kim; T.
H. Kim; M. K. Lee","Field evaluation of seven SARS-COV-2 antigen assays","https://doi.org/10.1016/j.jiph.2021.12.012","",NA,NA,NA,NA,NA,"sr2_original_387",NA,"original_ca_exclude","original","10.1016/j.jiph.2021.12.012"
"F. T. G. Y. B. L. Z. M. P. O. E. J. W. Z.
S. M. A. Lombardo","Diagnostic Performance of a Rapid Antigen Test Compared with the Reverse Transcription Polymerase Chain Reaction for SARS-CoV-2 Detection in Asymptomatic Individuals Referring to a Drive-in Testing Facility","https://doi.org/10.3390/covid1040063","",NA,NA,NA,NA,NA,"sr2_original_388",NA,"original_ca_exclude","original","10.3390/covid1040063"
"D. Doolabh; R. Joseph; A. Enoch; C.
Y. Chu; C. Williamson; A. Brink; D. Hardie","Improved oral detection is a characteristic of Omicron infection and has implications for clinical sampling and tissue tropism","https://doi.org/10.1016/j.jcv.2022.105170","",NA,NA,NA,NA,NA,"sr2_original_389",NA,"original_ca_exclude","original","10.1016/j.jcv.2022.105170"
"B. Merrick; M. Noronha; R. Batra; S. Douthwaite; G. Nebbia; L. B. Snell; S. Pickering; R. P. Galao; J. Whitfield; A. Jahangeer; R. Gunawardena; T. Godfrey; R. Laifa; K. Webber; P. R. Cliff; E. Cunningham; S. J. D. Neil; H. Gettings; J. D. Edgeworth; H. L.
Harrison","Real-world deployment of lateral flow SARS-CoV-2 antigen detection in the emergency department to provide rapid, accurate and safe diagnosis of COVID-19","https://doi.org/10.1016/j.infpip.2021.100186","",NA,NA,NA,NA,NA,"sr2_original_390",NA,"original_ca_exclude","original","10.1016/j.infpip.2021.100186"
"J. Navero-Castillejos; C. Casals- Pascual; S. Narváez; G. Cuesta; J. Carlos Hurtado; M. Fernandez; M. Navarro; A. Peiró-Mestres; M. V. Lasheras; P. Rodriguez; A. Pulgarín;
M. Á. Marcos; J. Vila; M. J. Martínez","Diagnostic Performance of Six Rapid Antigen Tests for SARSCoV-2","https://doi.org/10.1128/spectrum.02351-21","",NA,NA,NA,NA,NA,"sr2_original_391",NA,"original_ca_exclude","original","10.1128/spectrum.02351-21"
"N. Noorliza Mohamad; L. Chee Loon;
L. Zhuo-zhi; L. Teck Onn","Field evaluation of Rapid SARS-Cov2 Antigen screening test on self-collected deep throat saliva samples in Malaysia","https://doi.org/10.1101/2021.12.20.21268141","",NA,NA,NA,NA,NA,"sr2_original_392",NA,"original_ca_exclude","original","10.1101/2021.12.20.21268141"
"A. Parikh; L. Cooper; D. Frogel; K. Le Benger; C. K. Cooper; V. Parvu","Large-Scale SARS-CoV-2 Antigen Testing With Real-World Specimens","https://doi.org/10.3389/fpubh.2022.836328","",NA,NA,NA,NA,NA,"sr2_original_393",NA,"original_ca_exclude","original","10.3389/fpubh.2022.836328"
"P. Posteraro; F. M. Errico; A. De Carolis; G. Menchinelli; M. Sanguinetti;
B. Posteraro","Setting-specific variability of false-positive result rates with rapid testing for SARS- CoV-2 antigen","https://doi.org/10.1016/j.jcv.2022.105132","",NA,NA,NA,NA,NA,"sr2_original_394",NA,"original_ca_exclude","original","10.1016/j.jcv.2022.105132"
"H. Scheiblauer; A. Filomena; A. Nitsche; A. Puyskens; V. M. Corman;
C. Drosten; K. Zwirglmaier; C. Lange;
P. Emmerich; M. Müller; O. Knauer; C.
M. Nübling","Comparative sensitivity evaluation for 122 CE-marked rapid diagnostic tests for SARS-CoV-2 antigen, Germany, September 2020 to April 2021","https://doi.org/10.2807/1560-7917.es.2021.26.44.2100441","",NA,NA,NA,NA,NA,"sr2_original_395",NA,"original_ca_exclude","original","10.2807/1560-7917.es.2021.26.44.2100441"
"U. V. Schneider; M. W. Forsberg; T. D.
Leineweber; C. B. Jensen; K. Ghathian; C. N. Agergaard; K. K. Mortensen; A. Cohen; C. S. Jørgensen; H. Larsen; M. B. Hansen;
U. Saleme; A. Koch; N. S. Kirkby; T. Kallemose; M. L. Schaadt; F. H. Jensen; R. L. Jørgensen; C. M. G. Ma;
N. Steenhard; J. D. Knudsen; J. G.
Lisby","A nationwide analytical and clinical evaluation of 44 rapid antigen tests for SARS- CoV-2 compared to RT-qPCR","https://doi.org/10.1016/j.jcv.2022.105214","",NA,NA,NA,NA,NA,"sr2_original_396",NA,"original_ca_exclude","original","10.1016/j.jcv.2022.105214"
"T. Seitz; B. Lickefett; M. Traugott; E. Pawelka; M. Karolyi; S. Baumgartner;
S. Jansen-Skoupy; J. Atamaniuk; R. Fritsche-Polanz; J. Asenbaum; C.
Wenisch; M. Födinger; A. Zoufaly","Evaluation of Five Commercial SARS-CoV-2 Antigen Tests in a Clinical Setting","https://doi.org/10.1007/s11606-022-07448-x","",NA,NA,NA,NA,NA,"sr2_original_397",NA,"original_ca_exclude","original","10.1007/s11606-022-07448-x"
"E. V. Divisenko; M. A. Nikiforova; A. E. Siniavin; D. A. Ogarkova; A. V. Shagaev; M. A. Semashko; A. P. Tkachuk; O. A. Burgasova; V. A. Gushchin","The Value of Rapid Antigen Tests for Identifying Carriers of Viable SARS-CoV-2","https://doi.org/10.3390/v13102012","",NA,NA,NA,NA,NA,"sr2_original_398",NA,"original_ca_exclude","original","10.3390/v13102012"
"H. Shin; S. Lee; K. Widyasari; J. Yi; E.
Bae; S. Kim","Performance evaluation of STANDARD Q COVID-19 Ag home test for the diagnosis
of COVID-19 during early symptom onset","https://doi.org/10.1002/jcla.24410","",NA,NA,NA,NA,NA,"sr2_original_399",NA,"original_ca_exclude","original","10.1002/jcla.24410"
"R. L. Smith; L. L. Gibson; P. P. Martinez; R. Ke; A. Mirza; M. Conte; N. Gallagher; A. Conte; L. Wang; R. Fredrickson; D. C. Edmonson; M. E. Baughman; K. K. Chiu; H. Choi; T. W. Jensen; K. R. Scardina; S. Bradley; S.
L. Gloss; C. Reinhart; J. Yedetore; A.
N. Owens; J. Broach; B. Barton; P. Lazar; D. Henness; T. Young; A. Dunnett; M. L. Robinson; H. H. Mostafa; A. Pekosz; Y. C. Manabe; W.
J. Heetderks; D. D. McManus; C. B.
Brooke","Longitudinal Assessment of Diagnostic Test Performance Over the Course of Acute SARS-CoV-2 Infection","https://doi.org/10.1101/2021.03.19.21253964","",NA,NA,NA,NA,NA,"sr2_original_400",NA,"original_ca_exclude","original","10.1101/2021.03.19.21253964"
"I. Tabain; D. Cucevic; N. Skreb; A. Mrzljak; I. Ferencak; Z. Hruskar; A. Misic; J. Kuzle; A. M. Skoda; H. Jankovic; T. Vilibic-Cavlek","Field evaluation of COVID-19 rapid antigen test: Are rapid antigen tests less reliable among the elderly?","https://doi.org/10.12998/wjcc.v10.i19.6456","",NA,NA,NA,NA,NA,"sr2_original_401",NA,"original_ca_exclude","original","10.12998/wjcc.v10.i19.6456"
"J. Wachinger; I. D. Olaru; S. Horner; P. Schnitzler; K. Heeg; C. M. Denkinger","The potential of SARS-CoV-2 antigen-detection tests in the screening of asymptomatic persons","https://doi.org/10.1016/j.cmi.2021.07.020","",NA,NA,NA,NA,NA,"sr2_original_402",NA,"original_ca_exclude","original","10.1016/j.cmi.2021.07.020"
"M. Wölfl-Duchek; F. Bergmann; A. Jorda; M. Weber; M. Müller; T. Seitz;
A. Zoufaly; R. Strassl; M. Zeitlinger; H.
Herkner; H. Schnidar; K. Anderle; U. Derhaschnig","Sensitivity and Specificity of SARS-CoV-2 Rapid Antigen Detection Tests Using Oral, Anterior Nasal, and Nasopharyngeal Swabs: a Diagnostic Accuracy Study","https://doi.org/10.1128/spectrum.02029-21","",NA,NA,NA,NA,NA,"sr2_original_403",NA,"original_ca_exclude","original","10.1128/spectrum.02029-21"
"B. Xu; H. Tang; Y. Weng; V. S. Jones;
S. Luo; C. Y. Cho; Y. Lin; J. Fang; X. Song; R. P. Huang","Development and evaluation of time-resolved fluorescent immunochromatographic assay for quantitative detection of SARS-CoV-2 spike antigen","https://doi.org/10.1002/jcla.24513","",NA,NA,NA,NA,NA,"sr2_original_404",NA,"original_ca_exclude","original","10.1002/jcla.24513"
"T. H. Yi; J. H. Lee","Comparison Between GenBody COVID-19 Rapid Antigen Kit and SARS-CoV-2 RT-
PCR","https://doi.org/10.7754/clin.lab.2021.210717","",NA,NA,NA,NA,NA,"sr2_original_405",NA,"original_ca_exclude","original","10.7754/clin.lab.2021.210717"
"K. Zannat; H. Mohabbat; S. Sara; L. Shahin; G. Jesse; B. Gama; R. Redwan; A. Mokibul Hassan; R. Mohammed Ziaur; H. Imrul; S. Abu Bakar; M. Glenn; R. W. David; C. I. Louise; C. L. Regina; B. H. Jason; Q. Firdausi","An assessment of a rapid SARS-CoV-2 antigen test in Bangladesh","https://doi.org/10.4269/ajtmh.22-0068","",NA,NA,NA,NA,NA,"sr2_original_406",NA,"original_ca_exclude","original","10.4269/ajtmh.22-0068"
"J. S. T. Zee; C. T. L. Chan; A. C. P.
Leung; B. P. W. Yu; J. R. L. Hung; Q.
W. L. Chan; E. S. K. Ma; K. H. Lee; C.
C. Lau; R. W. H. Yung","Rapid antigen test during a COVID-19 outbreak in a private hospital in Hong Kong","https://doi.org/10.12809/hkmj219559","",NA,NA,NA,NA,NA,"sr2_original_407",NA,"original_ca_exclude","original","10.12809/hkmj219559"
"M. Hagbom; N. Carmona-Vicente; S. Sharma; H. Olsson; M. Jämtberg; Å. Nilsdotter-Augustinsson; J. Sjöwall; J.
Nordgren","Evaluation of SARS-CoV-2 rapid antigen diagnostic tests for saliva samples","https://doi.org/10.1016/j.heliyon.2022.e08998","",NA,NA,NA,NA,NA,"sr2_original_408",NA,"original_ca_exclude","original","10.1016/j.heliyon.2022.e08998"
"P. Halfon; G. Penaranda; H. Khiri; V. Garcia; H. Drouet; P. Philibert; C. Psomas; M. Delord; F. Retornaz; C. Charpin; T. Gonzales; H. Pegliasco; J. Allardet-Servent","An optimized stepwise algorithm combining rapid antigen and RT-qPCR for screening of COVID-19 patients","https://doi.org/10.1371/journal.pone.0257817","",NA,NA,NA,NA,NA,"sr2_original_409",NA,"original_ca_exclude","original","10.1371/journal.pone.0257817"
"A. Harmon; C. Chang; N. Salcedo; B. Sena; B. B. Herrera; I. Bosch; L. E. Holberger","Validation of an At-Home Direct Antigen Rapid Test for COVID-19","https://doi.org/10.1001/jamanetworkopen.2021.26931","",NA,NA,NA,NA,NA,"sr2_original_410",NA,"original_ca_exclude","original","10.1001/jamanetworkopen.2021.26931"
